scode,sname,sclx,enddate,forecastl,forecastt,increasel,increaset,forecastcontent,changereasondscrpt,forecasttype,yearearlier,ndate,hymc,zfpx,jlrpx,forecast,IsLatest
300712,永福股份,深交所创业板,2018-06-30T00:00:00,37340200,39580600,0,6,"预计2018年1-6月归属于上市公司股东的净利润盈利3,734.02万元–3,958.06万元,比上年同期增加0%-6%","1、报告期内,公司各项业务稳定发展,整体业绩较上年同期略有增长。2、报告期内归属于上市公司股东的非经常性损益金额预计为80-120万元,对净利润影响较小。",略增,37340200.0,2018-07-13T00:00:00,工程建设,3.0,38460400.0,increase,T
300681,英搏尔,深交所创业板,2018-06-30T00:00:00,38575400,50148000,0,30,"预计2018年1-6月归属于上市公司股东的净利润盈利:3,857.54万元-5,014.80万元,比上年同期上升:0.00%-30.00%","本报告期内,公司围绕2018年度经营计划目标有序推进各项工作,积极发挥产品技术优势及市场优势,整合业务资源,拓展销售业务,调整产品销售结构,使公司主营业务较去年同期有一定幅度增长。报告期内,公司非经常性损益对净利润的影响额预计为550万元左右。",略增,38575400.0,2018-07-13T00:00:00,机械行业,15.0,44361700.0,increase,T
300640,德艺文创,深交所创业板,2018-06-30T00:00:00,12285200,18096000,-38.9,-10,"预计2018年1-6月归属于上市公司股东的净利润盈利:1,228.52万元–1,809.60万元,比上年同期下降:10.00%-38.90%。","公司2018年上半年度业绩同向下降的主要因素为:报告期内公司营业收入同比稳步增长,但因国内采购成本的上升导致毛利率下降,同时,受外汇汇率波动的影响,公司净利润预计较去年同期下降10.00%-38.90%。预计本报告期公司非经常性损益约为200万元到300万元之间。",略减,20106700.0,2018-07-13T00:00:00,工艺商品,-24.45,15190600.0,reduction,T
300143,星普医科,深交所创业板,2018-06-30T00:00:00,40000000,60000000,-50.68,-26.02,"预计2018年1-6月归属于上市公司股东的净利润盈利:4,000万元-6,000万元,比去年同期下降26.02%-50.68%。","业绩变动的原因:报告期内,公司医疗器械产业及医疗服务产业的业绩均有较大幅度增长,但因公司本期非经常性损益与上年同期相比有较大幅度的减少,导致公司预计归属于上市公司股东的净利润同比下降50.68%至26.02%。具体数据如下:(1)2018年半年度,预计公司非经常性损益对净利润的影响金额约为-50万元,扣除非经常性损益后归属于上市公司股东的净利润约为4,050万元―6,050万元。(2)上年同期公司非经常性损益对净利润的影响金额为4,486.19万元,扣除非经常性损益后归属于上市公司股东的净利润为3,624.17万元。",预减,81103600.0,2018-07-13T00:00:00,医疗行业,-38.35,50000000.0,reduction,T
300666,江丰电子,深交所创业板,2018-06-30T00:00:00,23671600,25730000,0.77,9.53,"预计2018年1-6月归属于上市公司股东的净利润盈利2,367.16万元-2,573.00万元,较上年同期增长0.77%-9.53%。","1、报告期内,公司按照经营计划积极有序地推进各项工作,公司的销售收入继续保持稳步增长。2、报告期内,随着公司产能的不断扩大、新的研发项目产业化增加,以及新项目的实施,员工人数的增加,导致报告期内技术开发费、职工薪酬、折旧等相关费用较上年同期有所增加。3、预计公司2018年1-6月非经常性损益金额约为665万元,主要系在报告期内,公司承担的“02专项”、“十三五”等项目加大了研发力度,按照相关资产使用期限及经费使用要求,计入“其他收益”的政府补助增加。上年同期非经常性损益金额为163.36万元。",略增,23490600.0,2018-07-13T00:00:00,材料行业,5.15,24700800.0,increase,T
300655,晶瑞股份,深交所创业板,2018-06-30T00:00:00,20500000,24500000,43.29,71.25,"预计2018年1-6月归属于上市公司股东的净利润盈利:2050万元~2450万元,比上年同期增长:43.29%~71.25%","2018年半年度,公司净利润与上年同期相比增长。主要原因:一、公司积极开拓国内外市场,优化产品结构,营业收入取得稳步增长。二、公司新收购子公司经营业绩纳入合并报表范围。2018年半年度,预计归属于上市公司股东的非经常性损益约为533万元。上年同期归属于上市公司股东的非经常性损益为229.14万元。",预增,14306300.0,2018-07-13T00:00:00,化工行业,57.27,22500000.0,increase,T
300667,必创科技,深交所创业板,2018-06-30T00:00:00,7100000,9000000,10.34,39.87,"预计2018年1-6月归属于上市公司股东的净利润盈利:710万元-900万元,比上年同期增长:10.34%-39.87%。","1、报告期内,公司整体经营情况良好,主营业务收入保持稳定增长。2、报告期内,非经常性损益项目对当期净利润的影响金额约为人民币270万元。受上述因素综合影响,公司本期归属于上市公司股东的净利润与上年同期相比有一定幅度的增长。",略增,6434700.0,2018-07-13T00:00:00,仪器仪表,25.105,8050000.0,increase,T
300680,隆盛科技,深交所创业板,2018-06-30T00:00:00,5000000,9270000,-65,-35,"预计2018年1-6月归属于上市公司股东的净利润盈利:500万元-927万元,比上年同期下降:35%-65%。","报告期内,归属于上市公司股东的净利润较去年同期下降,其主要原因系:1、隆盛科技的主营产品EGR系统产品应用于发动机排放控制领域。2018年半年度隆盛科技柴油产品收入下降主要受到国标升级的阶段性影响,EGR产品配套情况不及预期,加之作为对冲手段的新产品的市场应用未能及时充分衔接,以及非道路市场需求不及预期,产品收入整体下降较大。2、公司研发费用、管理费用维持相对高位,加之募投项目新厂房、设备投入使用带来的固定资产折旧相应增加,致使公司本报告期净利润较上年同期下降。",预减,14259600.0,2018-07-13T00:00:00,汽车行业,-50.0,7135000.0,reduction,T
002887,绿茵生态,深交所中小板,2018-06-30T00:00:00,79445200,88272400,-10,0,"预计2018年1-6月归属于上市公司股东的净利润盈利:7,944.52万元-8,827.24万元,与上年同期下降:0%-10%","本次修正2018年半年度业绩预告的主要原因:1、因公司项目推进进度低于预期,使得2018年上半年确认的营业收入金额受到一定影响。2、为满足公司战略调整的需要,2018年公司积极推进全国市场的开发扩展,进行区域市场布局,使得2018年上半年管理费用同比增加。",略减,88272400.0,2018-07-13T00:00:00,工程建设,-5.0,83858800.0,reduction,T
300690,双一科技,深交所创业板,2018-06-30T00:00:00,44030000,48200000,-14.4,-6.3,"预计2018年1-6月归属于上市公司股东的净利润盈利为4403万元-4820万元,同比上年同期下降:6.3%-14.4%。","1、报告期内,公司坚定执行发展战略及年度经营计划,有序开展各项工作。2、公司主要客户西门子的订单主要集中在9月份以后、维斯塔斯的订单主要集中在二、三、四季度。3、公司在研发新产品和新项目上加大投入,财务成本有所增加。",略减,51438500.0,2018-07-13T00:00:00,机械行业,-10.35,46115000.0,reduction,T
300658,延江股份,深交所创业板,2018-06-30T00:00:00,15250900,21787000,-65,-50,"预计2018年1-6月归属于上市公司股东的净利润盈利1,525.09万元-2,178.70万元,比上年同期下降:50%-65%","1、报告期间内,虽然公司海外订单快速增长,但尚无法完全弥补公司打孔无纺布国内业务因客户产品结构调整造成的销售下滑,影响当期利润。2、报告期间内,境外生产基地陆续进入筹建期,现阶段的投入支出尚未产生效益;另一方面,为了尽快开拓海外市场,在境外生产基地尚处于先期投入的阶段,公司通过直接出口的方式来满足目标市场的需求,致使运费大幅增加;3、报告期间内,公司加大新产品的研发力度,使得研发支出大幅增加。",预减,43574100.0,2018-07-13T00:00:00,纺织服装,-57.5,18518950.0,reduction,T
300641,正丹股份,深交所创业板,2018-06-30T00:00:00,41869900,64708000,-45,-15,"预计2018年1-6月归属于上市公司股东的净利润盈利:4186.99万元-6470.80万元,比去年同期下降15%-45%。","报告期内,公司总体经营规模保持平稳增长,市场占有率进一步扩大;各募投项目建设工作按计划持续推进。受国际原油价格同比上涨幅度较大的影响,公司主要原材料偏三甲苯及辛醇等采购价格均同比出现较大幅度的上涨;同时,由于国内环保整治力度持续加强,醋酸、催化剂等辅料价格也出现了大幅度上涨。受此影响,公司产品生产成本同比出现一定幅度的上升。公司通过提高产品销售价格、加强内部成本控制,提高工艺技术水平等方式积极应对,但未能完全消除原料价格上涨带来的影响,导致公司报告期内盈利同比有所下降。",略减,76127100.0,2018-07-13T00:00:00,化工行业,-30.0,53288950.0,reduction,T
300604,长川科技,深交所创业板,2018-06-30T00:00:00,22028200,27111600,30,60,"预计2018年1-6月归属于上市公司股东的净利润盈利2,202.82万元-2,711.16万元,同比上年同期增加30%-60%。","报告期内,公司归属于上市公司股东的净利润较上年同期上升的主要原因为:公司经营持续稳定发展,公司销售增速较快,预期销售收入增长带来业绩同比有所提升。预计本报告期内非经常性损益对净利润的影响约为350万元。",预增,16944800.0,2018-07-13T00:00:00,专用设备,45.0,24569900.0,increase,T
300643,万通智控,深交所创业板,2018-06-30T00:00:00,7475100,13081400,-60,-30,"预计2018年1-6月归属于上市公司股东的净利润盈利747.51万元-1,308.14万元,同比下降30%-60%。","1、报告期内,公司经营情况总体保持稳定,经营模式未发生重大变化。由于原材料价格维持高位导致成本增加,以及2018公司实施战略布局和经营计划导致管理费用增加;因此截至半年度止公司归属于上市公司股东的净利润出现下降。2、2018年半年度公司非经常性损益金额预计约为260万元。",预减,18687700.0,2018-07-13T00:00:00,汽车行业,-45.0,10278250.0,reduction,T
300685,艾德生物,深交所创业板,2018-06-30T00:00:00,68000000,70000000,54.28,58.82,"预计2018年1-6月归属于上市公司股东的净利润盈利6800万元-7000万元,同比增长54.28%-58.82%。","报告期内,公司凭借研发实力、品牌效应、销售渠道以及独家获批产品等优势,牢牢把握肿瘤精准医疗分子诊断细分市场快速发展的契机,以临床市场需求为导向,不断推进新产品研发和技术创新,持续加大国内外市场开拓力度,使得公司主营业务得到持续稳定增长。",预增,44074800.0,2018-07-13T00:00:00,医药制造,56.55,69000000.0,increase,T
300652,雷迪克,深交所创业板,2018-06-30T00:00:00,35284300,42341200,0,20,"预计2018年1-6月归属于上市公司股东的净利润盈利为3,528.43万元-4234.12万元,同比上年同期增长:0%-20%。","1、公司2018年半年度公司经营情况稳定,业务结构未发生重大变化,主营业务销售收入较去年同期略有增长。2、与去年同期相比,本期净利润增长的主要原因为:本报告期较上年同期获得的政府补助和理财收益有所增长。3、公司预计2018年半年度非经常性损益对净利润的影响金额约为:664.04万元。",略增,35284300.0,2018-07-13T00:00:00,汽车行业,10.0,38812750.0,increase,T
